AP,F1,Precision,Recall,Accuracy,Threshold,Avg. Time,Cache Type,Model,Key,Sampling
0.9509581445401124,0.8796296296296298,0.8189655172413793,0.95,0.87,0.74,0.0010648870468139649,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7295081967213116,0.6180555555555556,0.89,0.67,0.75,0.07966367959976196,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8679245283018867,0.8214285714285714,0.92,0.86,0.75,0.0006383776664733887,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8826291079812206,0.831858407079646,0.94,0.875,0.75,0.0010694301128387452,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7272727272727273,0.6197183098591549,0.88,0.67,0.76,0.07918953418731689,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8679245283018867,0.8214285714285714,0.92,0.86,0.76,0.0006379437446594238,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8815165876777251,0.8378378378378378,0.93,0.875,0.76,0.001106903553009033,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7302904564315353,0.624113475177305,0.88,0.675,0.77,0.07960889935493469,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8749999999999999,0.8425925925925926,0.91,0.87,0.77,0.000640016794204712,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8815165876777251,0.8378378378378378,0.93,0.875,0.77,0.001057446002960205,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7280334728033473,0.6258992805755396,0.87,0.675,0.78,0.07919490337371826,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8823529411764707,0.8653846153846154,0.9,0.88,0.78,0.0006352579593658448,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8932038834951457,0.8679245283018868,0.92,0.89,0.78,0.0010825133323669434,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7327586206896552,0.6439393939393939,0.85,0.69,0.79,0.07917994856834412,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8712871287128714,0.8627450980392157,0.88,0.87,0.79,0.0006352365016937256,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.892156862745098,0.875,0.91,0.89,0.79,0.0010811400413513184,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7477477477477475,0.680327868852459,0.83,0.72,0.8,0.07918240547180176,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8585858585858585,0.8673469387755102,0.85,0.86,0.8,0.0006372261047363281,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8855721393034827,0.8811881188118812,0.89,0.885,0.8,0.0010975182056427002,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7488584474885843,0.6890756302521008,0.82,0.725,0.81,0.07951627969741822,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8585858585858585,0.8673469387755102,0.85,0.86,0.81,0.0006404423713684082,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.88,0.88,0.88,0.88,0.81,0.0011315155029296875,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.7136150234741785,0.672566371681416,0.76,0.695,0.82,0.07989732384681701,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8571428571428572,0.875,0.84,0.86,0.82,0.0006367707252502441,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.883248730964467,0.8969072164948454,0.87,0.885,0.82,0.0011289083957672118,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.6831683168316831,0.6764705882352942,0.69,0.68,0.83,0.07938292503356933,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8556701030927835,0.8829787234042553,0.83,0.86,0.83,0.0006367087364196778,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8923076923076922,0.9157894736842105,0.87,0.895,0.83,0.0011286985874176024,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.6733668341708543,0.6767676767676768,0.67,0.675,0.84,0.08000153541564942,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.849740932642487,0.8817204301075269,0.82,0.855,0.84,0.0006354904174804688,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8865979381443299,0.9148936170212766,0.86,0.89,0.84,0.0011267018318176268,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.6595744680851063,0.7045454545454546,0.62,0.68,0.85,0.07966184973716736,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8421052631578948,0.8888888888888888,0.8,0.85,0.85,0.0006324887275695801,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8749999999999999,0.9130434782608695,0.84,0.88,0.85,0.0011182904243469238,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.6519337016574586,0.7283950617283951,0.59,0.685,0.86,0.07929972529411317,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.8156424581005587,0.9240506329113924,0.73,0.835,0.86,0.0006358444690704346,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8663101604278076,0.9310344827586207,0.81,0.875,0.86,0.0012117624282836914,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.6551724137931034,0.7702702702702703,0.57,0.7,0.87,0.07919033885002136,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.7674418604651163,0.9166666666666666,0.66,0.8,0.87,0.0006359946727752685,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8663101604278076,0.9310344827586207,0.81,0.875,0.87,0.0011251282691955567,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.6265060240963856,0.7878787878787878,0.52,0.69,0.88,0.07916491150856018,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.75,0.9264705882352942,0.63,0.79,0.88,0.0006352734565734864,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8602150537634408,0.9302325581395349,0.8,0.87,0.88,0.0011262381076812744,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.5696202531645569,0.7758620689655172,0.45,0.66,0.89,0.07965494275093078,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.7080745341614907,0.9344262295081968,0.57,0.765,0.89,0.0006341004371643067,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8524590163934427,0.9397590361445783,0.78,0.865,0.89,0.0009531009197235107,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.5298013245033113,0.7843137254901961,0.4,0.645,0.9,0.07920127272605897,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.6835443037974683,0.9310344827586207,0.54,0.75,0.9,0.0006346845626831055,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8314606741573033,0.9487179487179487,0.74,0.85,0.9,0.0009718179702758789,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.5,0.7708333333333334,0.37,0.63,0.91,0.07920388460159301,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.6442953020134228,0.9795918367346939,0.48,0.735,0.91,0.0006352078914642334,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.8114285714285713,0.9466666666666667,0.71,0.835,0.91,0.0009687459468841553,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.4347826086956521,0.7894736842105263,0.3,0.61,0.92,0.07921778202056885,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.6068965517241379,0.9777777777777777,0.44,0.715,0.92,0.0006346642971038818,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.7764705882352942,0.9428571428571428,0.66,0.81,0.92,0.0009532546997070312,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.3384615384615385,0.7333333333333333,0.22,0.57,0.93,0.07921207547187806,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.5571428571428572,0.975,0.39,0.69,0.93,0.0006383180618286133,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.7515151515151515,0.9538461538461539,0.62,0.795,0.93,0.0009518206119537353,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.2459016393442623,0.6818181818181818,0.15,0.54,0.94,0.07963873028755188,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.47328244274809156,1.0,0.31,0.655,0.94,0.0006314933300018311,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.6753246753246753,0.9629629629629629,0.52,0.75,0.94,0.0009622550010681152,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.23333333333333336,0.7,0.14,0.54,0.95,0.07920440912246704,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.3739837398373984,1.0,0.23,0.615,0.95,0.0006341433525085449,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.6308724832214765,0.9591836734693877,0.47,0.725,0.95,0.0009790718555450439,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.14159292035398233,0.6153846153846154,0.08,0.515,0.96,0.079656001329422,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.2905982905982906,1.0,0.17,0.585,0.96,0.0006471061706542968,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.536231884057971,0.9736842105263158,0.37,0.68,0.96,0.0009968304634094239,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.11009174311926605,0.6666666666666666,0.06,0.515,0.97,0.07954860687255859,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.19819819819819817,1.0,0.11,0.555,0.97,0.0006384837627410888,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.4251968503937008,1.0,0.27,0.635,0.97,0.0009823381900787354,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.038461538461538464,0.5,0.02,0.5,0.98,0.07928651928901673,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.09523809523809523,1.0,0.05,0.525,0.98,0.0006325292587280273,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.3050847457627119,1.0,0.18,0.59,0.98,0.0010097396373748779,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.7034262767070347,0.0196078431372549,0.5,0.01,0.5,0.99,0.07999200701713562,llama2,llama2,---,"[0 1]:[100 100], Total:200"
0.9409600767988001,0.0,0.0,0.0,0.5,0.99,0.0006359791755676269,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
0.9509581445401124,0.16513761467889906,1.0,0.09,0.545,0.99,0.00106475830078125,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[100 100], Total:200"
